iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
BEL,Europe,Belgium,5/16/2021,11655923,1026533,15229,2175.571,24803,179,25.571,88069.645,1306.546,186.649,2127.931,15.357,2.194,0.88,619,53.106,1802,154.6,,,967,82.962
BEL,Europe,Belgium,5/17/2021,11655923,1026533,0,2175.571,24803,0,25.571,88069.645,0,186.649,2127.931,0,2.194,0.88,613,52.591,1857,159.318,,,932,79.959
BEL,Europe,Belgium,5/18/2021,11655923,1026533,0,2175.571,24803,0,25.571,88069.645,0,186.649,2127.931,0,2.194,0.88,595,51.047,1753,150.396,,,897,76.957
BEL,Europe,Belgium,5/19/2021,11655923,1026533,0,2175.571,24803,0,25.571,88069.645,0,186.649,2127.931,0,2.194,0.88,589,50.532,1702,146.02,,,890,76.356
BEL,Europe,Belgium,5/20/2021,11655923,1026533,0,2175.571,24803,0,25.571,88069.645,0,186.649,2127.931,0,2.194,0.88,562,48.216,1640,140.701,,,867,74.383
BEL,Europe,Belgium,5/21/2021,11655923,1026533,0,2175.571,24803,0,25.571,88069.645,0,186.649,2127.931,0,2.194,0.87,540,46.328,1600,137.269,,,892,76.528
BEL,Europe,Belgium,5/22/2021,11655923,1026533,0,2175.571,24803,0,25.571,88069.645,0,186.649,2127.931,0,2.194,0.87,544,46.672,1491,127.918,,,847,72.667
BEL,Europe,Belgium,5/23/2021,11655923,1043318,16785,2397.857,24943,140,20,89509.685,1440.04,205.72,2139.942,12.011,1.716,0.86,542,46.5,1501,128.776,,,830,71.208
BEL,Europe,Belgium,5/24/2021,11655923,1043318,0,2397.857,24943,0,20,89509.685,0,205.72,2139.942,0,1.716,0.85,542,46.5,1532,131.435,,,807,69.235
BEL,Europe,Belgium,5/25/2021,11655923,1043318,0,2397.857,24943,0,20,89509.685,0,205.72,2139.942,0,1.716,0.84,531,45.556,1547,132.722,,,766,65.718
BEL,Europe,Belgium,5/26/2021,11655923,1043318,0,2397.857,24943,0,20,89509.685,0,205.72,2139.942,0,1.716,0.84,508,43.583,1463,125.516,,,735,63.058
BEL,Europe,Belgium,5/27/2021,11655923,1043318,0,2397.857,24943,0,20,89509.685,0,205.72,2139.942,0,1.716,0.84,491,42.125,1366,117.194,,,705,60.484
BEL,Europe,Belgium,5/28/2021,11655923,1043318,0,2397.857,24943,0,20,89509.685,0,205.72,2139.942,0,1.716,0.84,469,40.237,1290,110.673,,,661,56.709
BEL,Europe,Belgium,5/29/2021,11655923,1043318,0,2397.857,24943,0,20,89509.685,0,205.72,2139.942,0,1.716,0.83,451,38.693,1206,103.467,,,630,54.05
BEL,Europe,Belgium,5/30/2021,11655923,1055987,12669,1809.857,25038,95,13.571,90596.601,1086.915,155.274,2148.092,8.15,1.164,0.82,442,37.921,1219,104.582,,,611,52.42
BEL,Europe,Belgium,5/31/2021,11655923,1055987,0,1809.857,25038,0,13.571,90596.601,0,155.274,2148.092,0,1.164,0.81,439,37.663,1232,105.697,,,591,50.704
BEL,Europe,Belgium,6/1/2021,11655923,1055987,0,1809.857,25038,0,13.571,90596.601,0,155.274,2148.092,0,1.164,0.81,404,34.66,1159,99.434,,,593,50.875
BEL,Europe,Belgium,6/2/2021,11655923,1055987,0,1809.857,25038,0,13.571,90596.601,0,155.274,2148.092,0,1.164,0.8,378,32.43,1124,96.432,,,564,48.387
BEL,Europe,Belgium,6/3/2021,11655923,1055987,0,1809.857,25038,0,13.571,90596.601,0,155.274,2148.092,0,1.164,0.79,365,31.315,1063,91.198,,,548,47.015
BEL,Europe,Belgium,6/4/2021,11655923,1055987,0,1809.857,25038,0,13.571,90596.601,0,155.274,2148.092,0,1.164,0.79,342,29.341,1007,86.394,,,539,46.243
BEL,Europe,Belgium,6/5/2021,11655923,1055987,0,1809.857,25038,0,13.571,90596.601,0,155.274,2148.092,0,1.164,0.79,337,28.912,978,83.906,,,523,44.87
BEL,Europe,Belgium,6/6/2021,11655923,1065729,9742,1391.714,25137,99,14.143,91432.399,835.798,119.4,2156.586,8.494,1.213,0.78,331,28.398,967,82.962,,,500,42.897
BEL,Europe,Belgium,6/7/2021,11655923,1065729,0,1391.714,25137,0,14.143,91432.399,0,119.4,2156.586,0,1.213,0.77,336,28.827,968,83.048,,,486,41.696
BEL,Europe,Belgium,6/8/2021,11655923,1065729,0,1391.714,25137,0,14.143,91432.399,0,119.4,2156.586,0,1.213,0.77,319,27.368,888,76.184,,,467,40.065
BEL,Europe,Belgium,6/9/2021,11655923,1065729,0,1391.714,25137,0,14.143,91432.399,0,119.4,2156.586,0,1.213,0.77,309,26.51,852,73.096,,,451,38.693
BEL,Europe,Belgium,6/10/2021,11655923,1065729,0,1391.714,25137,0,14.143,91432.399,0,119.4,2156.586,0,1.213,0.77,302,25.91,817,70.093,,,424,36.376
BEL,Europe,Belgium,6/11/2021,11655923,1065729,0,1391.714,25137,0,14.143,91432.399,0,119.4,2156.586,0,1.213,0.77,300,25.738,770,66.061,,,397,34.06
BEL,Europe,Belgium,6/12/2021,11655923,1065729,0,1391.714,25137,0,14.143,91432.399,0,119.4,2156.586,0,1.213,0.77,285,24.451,721,61.857,,,366,31.4
BEL,Europe,Belgium,6/13/2021,11655923,1071437,5708,815.429,25197,60,8.571,91922.107,489.708,69.958,2161.734,5.148,0.735,0.78,274,23.507,702,60.227,,,345,29.599
BEL,Europe,Belgium,6/14/2021,11655923,1071437,0,815.429,25197,0,8.571,91922.107,0,69.958,2161.734,0,0.735,0.78,276,23.679,723,62.029,,,343,29.427
BEL,Europe,Belgium,6/15/2021,11655923,1071437,0,815.429,25197,0,8.571,91922.107,0,69.958,2161.734,0,0.735,0.78,256,21.963,651,55.851,,,315,27.025
BEL,Europe,Belgium,6/16/2021,11655923,1071437,0,815.429,25197,0,8.571,91922.107,0,69.958,2161.734,0,0.735,0.79,247,21.191,592,50.79,,,277,23.765
BEL,Europe,Belgium,6/17/2021,11655923,1071437,0,815.429,25197,0,8.571,91922.107,0,69.958,2161.734,0,0.735,0.81,234,20.076,552,47.358,,,262,22.478
BEL,Europe,Belgium,6/18/2021,11655923,1071437,0,815.429,25197,0,8.571,91922.107,0,69.958,2161.734,0,0.735,0.83,212,18.188,492,42.21,,,244,20.934
BEL,Europe,Belgium,6/19/2021,11655923,1071437,0,815.429,25197,0,8.571,91922.107,0,69.958,2161.734,0,0.735,0.85,203,17.416,458,39.293,,,232,19.904
BEL,Europe,Belgium,6/20/2021,11655923,1074629,3192,456,25241,44,6.286,92195.959,273.852,39.122,2165.508,3.775,0.539,0.87,204,17.502,459,39.379,,,235,20.161
BEL,Europe,Belgium,6/21/2021,11655923,1074629,0,456,25241,0,6.286,92195.959,0,39.122,2165.508,0,0.539,0.88,206,17.673,471,40.409,,,222,19.046
BEL,Europe,Belgium,6/22/2021,11655923,1074629,0,456,25241,0,6.286,92195.959,0,39.122,2165.508,0,0.539,0.91,184,15.786,450,38.607,,,201,17.244
BEL,Europe,Belgium,6/23/2021,11655923,1074629,0,456,25241,0,6.286,92195.959,0,39.122,2165.508,0,0.539,0.93,183,15.7,439,37.663,,,203,17.416
BEL,Europe,Belgium,6/24/2021,11655923,1074629,0,456,25241,0,6.286,92195.959,0,39.122,2165.508,0,0.539,0.95,175,15.014,422,36.205,,,200,17.159
BEL,Europe,Belgium,6/25/2021,11655923,1074629,0,456,25241,0,6.286,92195.959,0,39.122,2165.508,0,0.539,0.98,157,13.47,382,32.773,,,186,15.958
BEL,Europe,Belgium,6/26/2021,11655923,1074629,0,456,25241,0,6.286,92195.959,0,39.122,2165.508,0,0.539,1,149,12.783,347,29.77,,,177,15.185
BEL,Europe,Belgium,6/27/2021,11655923,1077022,2393,341.857,25273,32,4.571,92401.262,205.303,29.329,2168.254,2.745,0.392,1.02,150,12.869,338,28.998,,,161,13.813
BEL,Europe,Belgium,6/28/2021,11655923,1077022,0,341.857,25273,0,4.571,92401.262,0,29.329,2168.254,0,0.392,1.05,147,12.612,339,29.084,,,149,12.783
BEL,Europe,Belgium,6/29/2021,11655923,1077022,0,341.857,25273,0,4.571,92401.262,0,29.329,2168.254,0,0.392,1.07,143,12.268,328,28.14,,,143,12.268
BEL,Europe,Belgium,6/30/2021,11655923,1077022,0,341.857,25273,0,4.571,92401.262,0,29.329,2168.254,0,0.392,1.09,134,11.496,303,25.995,,,128,10.982
BEL,Europe,Belgium,7/1/2021,11655923,1077022,0,341.857,25273,0,4.571,92401.262,0,29.329,2168.254,0,0.392,1.11,126,10.81,274,23.507,,,105,9.008
BEL,Europe,Belgium,7/2/2021,11655923,1077022,0,341.857,25273,0,4.571,92401.262,0,29.329,2168.254,0,0.392,1.14,123,10.553,272,23.336,,,112,9.609
BEL,Europe,Belgium,7/3/2021,11655923,1077022,0,341.857,25273,0,4.571,92401.262,0,29.329,2168.254,0,0.392,1.16,115,9.866,252,21.62,,,105,9.008
BEL,Europe,Belgium,7/4/2021,11655923,1080646,3624,517.714,25295,22,3.143,92712.177,310.915,44.416,2170.141,1.887,0.27,1.19,113,9.695,258,22.135,,,109,9.351
BEL,Europe,Belgium,7/5/2021,11655923,1080646,0,517.714,25295,0,3.143,92712.177,0,44.416,2170.141,0,0.27,1.22,112,9.609,256,21.963,,,105,9.008
BEL,Europe,Belgium,7/6/2021,11655923,1080646,0,517.714,25295,0,3.143,92712.177,0,44.416,2170.141,0,0.27,1.24,101,8.665,251,21.534,,,111,9.523
BEL,Europe,Belgium,7/7/2021,11655923,1080646,0,517.714,25295,0,3.143,92712.177,0,44.416,2170.141,0,0.27,1.26,99,8.494,256,21.963,,,125,10.724
BEL,Europe,Belgium,7/8/2021,11655923,1080646,0,517.714,25295,0,3.143,92712.177,0,44.416,2170.141,0,0.27,1.26,96,8.236,252,21.62,,,125,10.724
BEL,Europe,Belgium,7/9/2021,11655923,1080646,0,517.714,25295,0,3.143,92712.177,0,44.416,2170.141,0,0.27,1.27,93,7.979,240,20.59,,,123,10.553
BEL,Europe,Belgium,7/10/2021,11655923,1080646,0,517.714,25295,0,3.143,92712.177,0,44.416,2170.141,0,0.27,1.27,87,7.464,227,19.475,,,122,10.467
BEL,Europe,Belgium,7/11/2021,11655923,1087263,6617,945.286,25308,13,1.857,93279.872,567.694,81.099,2171.257,1.115,0.159,1.28,83,7.121,230,19.732,,,118,10.124
BEL,Europe,Belgium,7/12/2021,11655923,1087263,0,945.286,25308,0,1.857,93279.872,0,81.099,2171.257,0,0.159,1.29,89,7.636,234,20.076,,,122,10.467
BEL,Europe,Belgium,7/13/2021,11655923,1087263,0,945.286,25308,0,1.857,93279.872,0,81.099,2171.257,0,0.159,1.28,90,7.721,241,20.676,,,126,10.81
BEL,Europe,Belgium,7/14/2021,11655923,1087263,0,945.286,25308,0,1.857,93279.872,0,81.099,2171.257,0,0.159,1.28,82,7.035,241,20.676,,,120,10.295
BEL,Europe,Belgium,7/15/2021,11655923,1087263,0,945.286,25308,0,1.857,93279.872,0,81.099,2171.257,0,0.159,1.27,86,7.378,253,21.706,,,142,12.183
BEL,Europe,Belgium,7/16/2021,11655923,1087263,0,945.286,25308,0,1.857,93279.872,0,81.099,2171.257,0,0.159,1.26,81,6.949,240,20.59,,,149,12.783
BEL,Europe,Belgium,7/17/2021,11655923,1087263,0,945.286,25308,0,1.857,93279.872,0,81.099,2171.257,0,0.159,1.26,81,6.949,242,20.762,,,161,13.813
BEL,Europe,Belgium,7/18/2021,11655923,1096647,9384,1340.571,25320,12,1.714,94084.956,805.084,115.012,2172.286,1.03,0.147,1.25,88,7.55,248,21.277,,,169,14.499
BEL,Europe,Belgium,7/19/2021,11655923,1096647,0,1340.571,25320,0,1.714,94084.956,0,115.012,2172.286,0,0.147,1.25,84,7.207,267,22.907,,,181,15.529
BEL,Europe,Belgium,7/20/2021,11655923,1096647,0,1340.571,25320,0,1.714,94084.956,0,115.012,2172.286,0,0.147,1.24,87,7.464,266,22.821,,,183,15.7
BEL,Europe,Belgium,7/21/2021,11655923,1096647,0,1340.571,25320,0,1.714,94084.956,0,115.012,2172.286,0,0.147,1.24,85,7.292,280,24.022,,,189,16.215
BEL,Europe,Belgium,7/22/2021,11655923,1096647,0,1340.571,25320,0,1.714,94084.956,0,115.012,2172.286,0,0.147,1.24,83,7.121,289,24.794,,,188,16.129
BEL,Europe,Belgium,7/23/2021,11655923,1096647,0,1340.571,25320,0,1.714,94084.956,0,115.012,2172.286,0,0.147,1.23,84,7.207,274,23.507,,,188,16.129
BEL,Europe,Belgium,7/24/2021,11655923,1096647,0,1340.571,25320,0,1.714,94084.956,0,115.012,2172.286,0,0.147,1.23,89,7.636,271,23.25,,,194,16.644
BEL,Europe,Belgium,7/25/2021,11655923,1107036,10389,1484.143,25331,11,1.571,94976.262,891.307,127.33,2173.23,0.944,0.135,1.23,94,8.065,288,24.708,,,201,17.244
BEL,Europe,Belgium,7/26/2021,11655923,1107036,0,1484.143,25331,0,1.571,94976.262,0,127.33,2173.23,0,0.135,1.22,97,8.322,305,26.167,,,199,17.073
BEL,Europe,Belgium,7/27/2021,11655923,1107036,0,1484.143,25331,0,1.571,94976.262,0,127.33,2173.23,0,0.135,1.22,94,8.065,308,26.424,,,208,17.845
